nomphoto,oiv,s,sq,n,fn,tn,ligne,colonne,exp,sheet
Exp21DM12-Inoc3-P3,9.0,0.0,,1.0,9.0,9.0,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P3,9.0,0.0,,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P3,9.0,0.0,,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P3,9.0,0.0,,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P3,7.0,1.0,9.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P3,7.0,1.0,9.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P3,7.0,1.0,7.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P3,9.0,0.0,,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P3,9.0,0.0,,0.0,,,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P3,9.0,0.0,,0.0,,,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-InocNA-P4,9.0,0.0,,1.0,5.0,7.0,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-InocNA-P4,9.0,0.0,,1.0,5.0,7.0,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-InocNA-P4,9.0,0.0,,1.0,5.0,7.0,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P5,9.0,0.0,,1.0,5.0,7.0,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P5,9.0,0.0,,1.0,5.0,7.0,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P5,9.0,0.0,,1.0,5.0,7.0,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P5,9.0,0.0,,1.0,9.0,9.0,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P5,9.0,0.0,,1.0,9.0,9.0,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P5,9.0,0.0,,1.0,9.0,9.0,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P5,9.0,0.0,,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P5,9.0,0.0,,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P5,9.0,0.0,,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-InocNA-P5,7.0,1.0,9.0,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-InocNA-P5,7.0,1.0,7.0,0.0,,,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-InocNA-P5,7.0,1.0,7.0,0.0,,,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-InocNA-P6,7.0,1.0,9.0,1.0,9.0,7.0,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-InocNA-P6,9.0,0.0,,1.0,9.0,7.0,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-InocNA-P6,9.0,0.0,,1.0,9.0,7.0,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P7,7.0,1.0,7.0,0.0,,,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P7,7.0,1.0,7.0,0.0,,,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P7,7.0,1.0,7.0,0.0,,,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P7,7.0,1.0,7.0,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P7,7.0,1.0,7.0,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P7,7.0,1.0,7.0,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P7,7.0,1.0,9.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P7,7.0,1.0,9.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P7,7.0,1.0,9.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P7,7.0,1.0,9.0,1.0,9.0,9.0,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P7,7.0,1.0,9.0,1.0,9.0,9.0,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P7,7.0,1.0,9.0,1.0,9.0,9.0,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P8,9.0,0.0,,1.0,9.0,9.0,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P8,9.0,0.0,,1.0,9.0,9.0,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P8,9.0,0.0,,1.0,9.0,9.0,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P8,7.0,1.0,7.0,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P8,7.0,1.0,7.0,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P8,7.0,1.0,7.0,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P8,7.0,1.0,9.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P8,7.0,1.0,9.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P8,7.0,1.0,9.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P8,7.0,1.0,9.0,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P8,7.0,1.0,9.0,0.0,,,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P8,7.0,1.0,9.0,0.0,,,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P9,7.0,1.0,7.0,0.0,,,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P9,7.0,1.0,7.0,0.0,,,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P9,7.0,1.0,7.0,0.0,,,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P9,7.0,1.0,5.0,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P9,7.0,1.0,5.0,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P9,7.0,1.0,5.0,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P9,7.0,1.0,5.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P9,7.0,1.0,5.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P9,7.0,1.0,5.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P9,7.0,1.0,9.0,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P9,7.0,1.0,9.0,0.0,,,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P9,7.0,1.0,9.0,0.0,,,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P10,7.0,1.0,9.0,1.0,9.0,5.0,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P10,7.0,1.0,9.0,1.0,9.0,5.0,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P10,7.0,1.0,9.0,1.0,9.0,5.0,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P10,7.0,1.0,7.0,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P10,7.0,1.0,7.0,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P10,7.0,1.0,7.0,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P10,7.0,1.0,9.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P10,7.0,1.0,9.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P10,7.0,1.0,9.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P10,7.0,1.0,9.0,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P10,7.0,1.0,9.0,0.0,,,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P10,7.0,1.0,9.0,0.0,,,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P11,9.0,0.0,,0.0,,,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P11,9.0,0.0,,0.0,,,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P11,9.0,0.0,,0.0,,,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P11,7.0,1.0,9.0,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P11,9.0,0.0,,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P11,9.0,0.0,,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P11,7.0,1.0,9.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P11,9.0,0.0,,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P11,9.0,0.0,,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P11,9.0,0.0,,1.0,7.0,5.0,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P11,9.0,0.0,,1.0,7.0,5.0,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P11,9.0,0.0,,1.0,7.0,5.0,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P12,7.0,1.0,5.0,0.0,,,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P12,7.0,1.0,7.0,0.0,,,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P12,7.0,1.0,7.0,0.0,,,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P12,7.0,1.0,5.0,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P12,7.0,1.0,5.0,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P12,7.0,1.0,5.0,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P12,7.0,1.0,9.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P12,7.0,1.0,9.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P12,7.0,1.0,9.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P12,7.0,1.0,7.0,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P12,7.0,1.0,7.0,0.0,,,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P12,7.0,1.0,7.0,0.0,,,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P13,9.0,0.0,,0.0,,,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P13,9.0,0.0,,0.0,,,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P13,9.0,0.0,,0.0,,,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P13,7.0,1.0,7.0,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P13,7.0,1.0,7.0,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P13,7.0,1.0,7.0,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P13,7.0,1.0,7.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P13,7.0,1.0,9.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P13,7.0,1.0,7.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P13,7.0,1.0,9.0,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P13,7.0,1.0,9.0,0.0,,,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P13,7.0,1.0,9.0,0.0,,,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P14,7.0,1.0,5.0,0.0,,,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P14,7.0,1.0,5.0,0.0,,,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P14,7.0,1.0,5.0,0.0,,,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P14,7.0,1.0,5.0,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P14,7.0,1.0,5.0,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P14,7.0,1.0,5.0,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P14,7.0,1.0,5.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P14,7.0,1.0,5.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P14,7.0,1.0,7.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P14,9.0,0.0,,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P14,7.0,1.0,7.0,0.0,,,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P14,7.0,1.0,7.0,0.0,,,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P15,7.0,1.0,9.0,0.0,,,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P15,7.0,1.0,9.0,0.0,,,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P15,7.0,1.0,9.0,0.0,,,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P15,9.0,0.0,,1.0,7.0,5.0,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P15,9.0,0.0,,1.0,7.0,5.0,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P15,7.0,1.0,7.0,1.0,7.0,5.0,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P15,7.0,1.0,7.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P15,7.0,1.0,7.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P15,7.0,1.0,7.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P15,9.0,0.0,,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P15,7.0,1.0,9.0,0.0,,,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P15,9.0,0.0,,0.0,,,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P16,7.0,1.0,7.0,0.0,,,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P16,7.0,1.0,7.0,0.0,,,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P16,7.0,1.0,7.0,0.0,,,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P16,7.0,1.0,5.0,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P16,7.0,1.0,5.0,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P16,7.0,1.0,5.0,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P16,7.0,1.0,5.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P16,7.0,1.0,5.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P16,7.0,1.0,5.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P16,7.0,1.0,9.0,1.0,7.0,5.0,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P16,7.0,1.0,9.0,1.0,7.0,5.0,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P16,7.0,1.0,9.0,1.0,7.0,5.0,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P17,7.0,1.0,7.0,0.0,,,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P17,7.0,1.0,7.0,0.0,,,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P17,7.0,1.0,7.0,0.0,,,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P17,9.0,0.0,,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P17,7.0,1.0,9.0,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P17,7.0,1.0,9.0,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P17,7.0,1.0,7.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P17,7.0,1.0,7.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P17,7.0,1.0,7.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P17,9.0,0.0,,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P17,9.0,0.0,,0.0,,,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P17,9.0,0.0,,0.0,,,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P18,7.0,1.0,7.0,0.0,,,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P18,7.0,1.0,7.0,0.0,,,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P18,7.0,1.0,7.0,0.0,,,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P18,7.0,1.0,9.0,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P18,9.0,0.0,,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P18,9.0,0.0,,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P18,9.0,0.0,,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P18,9.0,0.0,,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P18,7.0,1.0,9.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P18,7.0,1.0,5.0,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P18,7.0,1.0,5.0,0.0,,,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P18,7.0,1.0,5.0,0.0,,,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P19,9.0,0.0,,1.0,5.0,5.0,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P19,9.0,0.0,,1.0,5.0,5.0,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P19,9.0,0.0,,1.0,5.0,5.0,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P19,7.0,1.0,9.0,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P19,7.0,1.0,9.0,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P19,7.0,1.0,9.0,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P19,7.0,1.0,9.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P19,7.0,1.0,9.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P19,7.0,1.0,9.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P19,7.0,1.0,9.0,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P19,7.0,1.0,9.0,0.0,,,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P19,7.0,1.0,9.0,0.0,,,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P20,7.0,1.0,9.0,0.0,,,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P20,7.0,1.0,9.0,0.0,,,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P20,7.0,1.0,9.0,0.0,,,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P20,7.0,1.0,5.0,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P20,7.0,1.0,5.0,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P20,7.0,1.0,5.0,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P20,7.0,1.0,5.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P20,7.0,1.0,5.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P20,7.0,1.0,5.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P20,7.0,1.0,7.0,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P20,7.0,1.0,7.0,0.0,,,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P20,7.0,1.0,7.0,0.0,,,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P21,7.0,1.0,9.0,0.0,,,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P21,7.0,1.0,9.0,0.0,,,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P21,7.0,1.0,9.0,0.0,,,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P21,7.0,1.0,5.0,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P21,7.0,1.0,5.0,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P21,5.0,1.0,5.0,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P21,7.0,1.0,5.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P21,7.0,1.0,5.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P21,7.0,1.0,5.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P21,7.0,1.0,7.0,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P21,7.0,1.0,7.0,0.0,,,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P21,7.0,1.0,7.0,0.0,,,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P22,7.0,1.0,9.0,0.0,,,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P22,7.0,1.0,9.0,0.0,,,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P22,7.0,1.0,9.0,0.0,,,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P22,7.0,1.0,7.0,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P22,7.0,1.0,7.0,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P22,7.0,1.0,7.0,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P22,7.0,1.0,5.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P22,7.0,1.0,5.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P22,7.0,1.0,5.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P22,7.0,1.0,5.0,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P22,7.0,1.0,7.0,0.0,,,b,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P22,7.0,1.0,7.0,0.0,,,c,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P23,7.0,1.0,7.0,0.0,,,a,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P23,7.0,1.0,7.0,0.0,,,b,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P23,7.0,1.0,7.0,0.0,,,c,1,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P23,7.0,1.0,7.0,0.0,,,a,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P23,7.0,1.0,7.0,0.0,,,b,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P23,7.0,1.0,7.0,0.0,,,c,2,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P23,7.0,1.0,7.0,0.0,,,a,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P23,7.0,1.0,7.0,0.0,,,b,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P23,7.0,1.0,7.0,0.0,,,c,3,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P23,9.0,0.0,,0.0,,,a,4,Exp21DM12_saisie,3dpi
Exp21DM12-Inoc3-P23,9.0,0.0,,0.0,,,b,4,Exp21DM12_saisie,3dpi
